开心	快乐	2072
回家	了	22153
回家	的	5342
回家	啦	3965
回家	啊	2577
回家	吗	2079
回家	就	2042
回家	过年	1604
回家	吃	1057
哪	了	5918
哪	都	5801
哪	啊	4287
哪	有	3931
哪	呢	3750
哪	天	3340
哪	的	2173
哪	买	2111
这种	人	5621
这种	感觉	3224
这种	事	2713
这种	东西	2606
这种	情况	2316
这种	事情	1601
这种	话	1581
这种	天气	910
一样	的	24877
一样	了	3763
一样	啊	3688
一样	吗	1568
一样	吧	1256
一样	大	991
一样	我	835
一样	呢	809
他们	的	6187
他们	都	5192
他们	说	2828
他们	是	1987
他们	在	1794
他们	也	1614
他们	就	1316
他们	家	1229
像	你	9599
像	我	8372
像	个	3462
像	的	1396
像	我们	1174
像	了	1123
像	在	814
像	啊	744
点	了	6034
点	的	4870
点	就	2841
点	吧	2145
点	啊	1984
点	什么	1577
点	我	1248
点	都	1149
下次	去	4323
下次	我	3678
下次	来	3230
下次	再	2827
下次	你	2480
下次	一起	2231
下次	有	1639
下次	一定	1508
死	了	29794
死	我	11724
死	的	4992
死	你	4473
死	人	1479
死	掉	1300
死	啦	1273
死	啊	1249
以为	你	22550
以为	是	11493
以为	我	5849
以为	自己	1800
以为	他	1047
以为	只有	899
以为	你们	898
以为	就	678
起来	了	12993
起来	的	7230
起来	就	2811
起来	啊	1703
起来	吧	1598
起来	我	1202
起来	嗨	1115
起来	很	1024
听	你	7734
听	了	5921
听	过	5146
听	着	4858
听	的	4016
听	我	3684
听	起来	2892
听	完	1468
可是	我	15145
可是	你	4508
可是	他	1226
可是	我们	1015
可是	还是	1003
可是	没有	928
可是	现在	913
可是	有	848
特别	喜欢	5574
特别	是	4726
特别	的	4216
特别	好	4048
特别	想	2846
特别	多	1892
特别	好看	1697
特别	美	1429
告诉	我	31585
告诉	你	26592
告诉	他	1935
告诉	我们	1377
告诉	自己	1279
告诉	你们	1269
告诉	她	1109
告诉	别人	860
问	你	14175
问	我	11287
问	一下	8253
问	一句	4568
问	了	4074
问	的	3124
问	他	2224
问	下	1276
里	的	13178
里	有	3884
里	了	2513
里	都	1923
里	来	1646
里	也	1199
里	是	923
里	没有	916
必须	的	29620
必须	要	3469
必须	是	2133
必须	滴	2044
必须	得	1731
必须	有	1657
必须	啊	1532
必须	去	859
呢	我	4350
呢	你	4223
呢	啊	2091
呢	还是	1701
呢	么	1550
呢	是	1391
呢	吧	1331
呢	哈哈	1328
肯定	是	10379
肯定	会	4598
肯定	的	3144
肯定	有	2955
肯定	要	2481
肯定	不是	1917
肯定	不	1756
肯定	也	1738
手机	了	5011
手机	壳	3656
手机	的	3086
手机	都	1767
手机	里	1704
手机	上	1411
手机	拍	1213
手机	就	1104
大家	都	24571
大家	的	3240
大家	一起	3055
大家	好	1884
大家	不要	832
大家	珍惜	815
大家	说	698
大家	也	696
朋友	的	4242
朋友	都	2804
朋友	说	2609
朋友	了	2563
朋友	们	2296
朋友	吧	2038
朋友	也	2002
朋友	在	1549
需要	你	3304
需要	的	3160
需要	我	2218
需要	一个	2053
需要	吗	933
需要	什么	741
需要	时间	671
需要	了	580
呀	我	5222
呀	好	4871
呀	你	3792
呀	对	3262
呀	是	2289
呀	来	1932
呀	哈哈	1349
呀	哈哈哈	1216
发现	了	16712
发现	你	6842
发现	我	5573
发现	的	1815
发现	是	955
发现	原来	877
发现	啦	800
发现	他	774
比较	好	6984
比较	喜欢	3489
比较	多	3101
比较	不	1545
比较	大	1383
比较	有	1376
比较	适合	1054
比较	少	1006
准备	去	5747
准备	好	5746
准备	睡	2079
准备	了	1952
准备	的	1396
准备	睡觉	1193
准备	买	1101
准备	着	834
拍	的	22458
拍	了	5228
拍	出来	1799
拍	到	1435
拍	完	1327
拍	得	1195
拍	你	932
拍	我	900
每天	都	24600
每天	早上	1419
每天	的	1289
每天	吃	1085
每天	在	825
每天	去	683
每天	看	636
每天	要	571
可爱	的	20882
可爱	了	11308
可爱	啊	5331
可爱	呀	1654
可爱	啦	1604
可爱	吗	1215
可爱	死	1066
可爱	吧	804
人家	是	3262
人家	的	2963
人家	都	2728
人家	说	1992
人家	也	1617
人家	不	1067
人家	有	1016
人家	还	908
换	了	12136
换	手机	4935
换	的	2756
换	头像	2691
换	吗	2482
换	一个	2019
换	富强	1572
换	敬业	1498
可	我	7726
可	没	1994
可	你	1663
可	不能	1162
可	真	1076
可	真是	1005
可	不敢	958
可	没有	934
只有	我	8659
只有	你	4528
只有	一个	3133
只有	自己	1357
只有	在	810
只有	我们	690
只有	这	602
只有	两个	532
记得	我	5299
记得	你	5191
记得	了	3084
记得	给	1300
记得	带	1286
记得	是	1157
记得	吃	1016
记得	要	780
送	你	16558
送	我	11863
送	的	5747
送	了	2654
送	去	916
送	人	712
送	外卖	620
送	什么	576
啦	我	4250
啦	你	3602
啦	哈哈	2176
啦	哈哈哈	1767
啦	好	1320
啦	是	782
啦	来	764
啦	晚安	727
天天	都	6051
天天	吃	2812
天天	在	2309
天天	看	1126
天天	快乐	1091
天天	去	926
天天	被	826
天天	好	721
回去	了	12824
回去	的	3429
回去	啊	1735
回去	吗	1601
回去	啦	1558
回去	就	1551
回去	给	1190
回去	找	1162
喝	了	10465
喝	的	5132
喝	热水	2899
喝	奶茶	1604
喝	过	1562
喝	多	1415
喝	喜酒	1002
喝	啊	881
学校	的	6869
学校	了	6005
学校	啊	1940
学校	里	1204
学校	都	1060
学校	啦	988
学校	吗	922
学校	就	901
老	了	16996
老	司机	3845
老	阿姨	1992
老	的	1931
老	是	1836
老	薛	849
老	男人	806
老	女人	805
好吃	的	29844
好吃	吗	5105
好吃	了	3881
好吃	啊	3319
好吃	不	1639
好吃	么	1327
好吃	呢	747
好吃	哦	729
为	你	11063
为	毛	4677
为	我	3192
为	自己	2956
为	嘛	2824
为	啥子	1570
为	他	1240
为	我们	818
东西	都	3992
东西	了	3632
东西	的	2968
东西	啊	1995
东西	我	1520
东西	就	1446
东西	吃	1417
东西	是	1207
真是	的	2929
真是	个	2486
真是	够	1340
真是	好	1275
真是	不	1181
真是	一个	701
真是	越来越	649
真是	醉	638
很多	人	10394
很多	的	2582
很多	了	1919
很多	东西	1773
很多	啊	1598
很多	时候	1534
很多	都	1489
很多	事情	1295
瘦	了	30248
瘦	的	8896
瘦	啊	1643
瘦	不	1406
瘦	啦	1060
瘦	又	648
瘦	就	590
瘦	吗	562
不用	了	2695
不用	担心	2097
不用	上班	1816
不用	去	1111
不用	客气	1048
不用	你	968
不用	再	837
不用	啦	724
吗	我	8042
吗	你	2961
吗	哈哈哈	2365
吗	哈哈	1558
吗	还是	1169
吗	哈哈哈哈	997
吗	亲	974
吗	好	760
懂	的	12182
懂	了	8778
懂	我	7606
懂	你	5335
懂	啊	1560
懂	什么	1377
懂	就	1013
懂	不	718
看看	你	7313
看看	我	4472
看看	吧	2282
看看	有没有	1296
看看	有	1197
看看	就	1143
看看	自己	1093
看看	能	948
帮	我	25682
帮	你	23539
帮	他	1388
帮	她	1075
帮	我们	686
帮	我订	620
帮	你们	604
帮	您	385
怕	是	8927
怕	你	6018
怕	了	3168
怕	什么	2036
怕	被	1826
怕	我	1790
怕	啥	1281
怕	的	1107
求	你	2873
求	推荐	2135
求	介绍	2069
求	原图	1355
求	资源	1072
求	我	1047
求	安慰	961
求	照片	921
昨天	我	2346
昨天	的	2232
昨天	去	1994
昨天	还	1822
昨天	就	1666
昨天	也	1634
昨天	才	1385
昨天	在	1340
话	说	25006
话	我	2182
话	的	1938
话	是	1492
话	都	1328
话	多	1218
话	了	1142
话	就	858
早	啊	12093
早	知道	4764
早	呀	3497
早	了	3375
早	的	1964
早	呢	1826
早	哦	1608
早	都	1458
一点	都	12056
一点	也	5145
一点	的	3936
一点	不	1434
一点	就	1418
一点	了	1158
一点	吧	1140
一点	吗	732
从	你	2298
从	哪里	1560
从	我	1482
从	哪	1236
从	今天	1034
从	现在	595
从	北京	543
从	一	486
它	的	4657
它	是	2116
它	就	1890
它	了	1386
它	吃	869
它	还	857
它	在	817
它	不	779
两个	人	8730
两个	月	5695
两个	字	2913
两个	小时	2752
两个	都	2221
两个	星期	1043
两个	多月	560
两个	多	428
哦	我	4214
哦	你	2791
哦	对	1880
哦	好	1806
哦	那	1633
哦	哟	1552
哦	了	1426
哦	亲	1334
拿	着	4588
拿	出来	3640
拿	去	3586
拿	了	3577
